,car_model,year_of_manufacture,price,fuel,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1
1379,sx4,2010,3955.22,Petrol,,,,,,,,,,,,,,,
1380,baleno,2016,8731.34,Petrol,,,,,,,,,,,,,,,
1381,alto k10,2014,3805.97,Petrol,,,,,,,,,,,,,,,
1382,sx4,2008,2910.45,Petrol,,,,,,,,,,,,,,,
1383,dzire,2014,8208.96,Diesel,,,,,,,,,,,,,,,
1384,omni,2012,1865.67,Petrol,,,,,,,,,,,,,,,
1385,ciaz,2014,11194.03,Petrol,,,,,,,,,,,,,,,
1386,ritz,2013,3955.22,Petrol,,,,,,,,,,,,,,,
1387,wagon r,2006,1567.16,Petrol,,,,,,,,,,,,,,,
1388,ertiga,2015,8656.72,Petrol,,,,,,,,,,,,,,,
1389,ciaz,2017,11567.16,Petrol,,,,,,,,,,,,,,,
1390,fortuner,2012,22238.81,Diesel,,,,,,,,,,,,,,,
1391,fortuner,2015,34328.36,Diesel,,,,,,,,,,,,,,,
1392,innova,2017,26865.67,Diesel,,,,,,,,,,,,,,,
1393,fortuner,2013,23880.6,Diesel,,,,,,,,,,,,,,,
1394,innova,2005,4104.48,Petrol,,,,,,,,,,,,,,,
1395,corolla altis,2009,5373.13,Petrol,,,,,,,,,,,,,,,
1396,etios cross,2015,6716.42,Petrol,,,,,,,,,,,,,,,
1397,corolla altis,2010,7089.55,Petrol,,,,,,,,,,,,,,,
1398,etios g,2014,6119.4,Petrol,,,,,,,,,,,,,,,
1399,fortuner,2014,29835.82,Diesel,,,,,,,,,,,,,,,
1400,ritz,2012,4626.87,Diesel,,,,,,,,,,,,,,,
1401,ritz,2011,3507.46,Petrol,,,,,,,,,,,,,,,
1402,swift,2014,7388.06,Diesel,,,,,,,,,,,,,,,
1403,ertiga,2014,8955.22,Diesel,,,,,,,,,,,,,,,
1404,dzire,2014,8208.96,Diesel,,,,,,,,,,,,,,,
1405,sx4,2011,4402.99,CNG,,,,,,,,,,,,,,,
1406,dzire,2015,6940.3,Petrol,,,,,,,,,,,,,,,
1407,800,2003,522.39,Petrol,,,,,,,,,,,,,,,
1408,alto k10,2016,4477.61,Petrol,,,,,,,,,,,,,,,
1409,sx4,2003,3358.21,Petrol,,,,,,,,,,,,,,,
1410,corolla altis,2013,10373.13,Petrol,,,,,,,,,,,,,,,
1411,etios cross,2015,6716.42,Petrol,,,,,,,,,,,,,,,
1412,fortuner,2014,27985.07,Diesel,,,,,,,,,,,,,,,
1413,fortuner,2015,35074.63,Diesel,,,,,,,,,,,,,,,
1414,fortuner,2017,49253.73,Diesel,,,,,,,,,,,,,,,
1415,etios liva,2014,7089.55,Diesel,,,,,,,,,,,,,,,
1416,innova,2017,29477.61,Petrol,,,,,,,,,,,,,,,
1417,fortuner,2010,13805.97,Diesel,,,,,,,,,,,,,,,
1418,corolla altis,2011,6492.54,Petrol,,,,,,,,,,,,,,,
1419,corolla altis,2016,21268.66,Petrol,,,,,,,,,,,,,,,
1420,etios liva,2014,5895.52,Diesel,,,,,,,,,,,,,,,
1421,corolla altis,2011,6716.42,Diesel,,,,,,,,,,,,,,,
1422,corolla altis,2013,11119.4,Petrol,,,,,,,,,,,,,,,
1423,etios liva,2011,3955.22,Petrol,,,,,,,,,,,,,,,
1424,etios cross,2014,7313.43,Diesel,,,,,,,,,,,,,,,
1425,etios g,2015,5895.52,Petrol,,,,,,,,,,,,,,,
1426,corolla altis,2013,8208.96,Petrol,,,,,,,,,,,,,,,
1427,corolla,2004,2238.81,Petrol,,,,,,,,,,,,,,,
1428,corolla altis,2010,7835.82,Petrol,,,,,,,,,,,,,,,
1429,fortuner,2012,21641.79,Diesel,,,,,,,,,,,,,,,
1430,corolla altis,2016,21985.07,Diesel,,,,,,,,,,,,,,,
1431,etios gd,2015,7089.55,Diesel,,,,,,,,,,,,,,,
1432,innova,2017,34328.36,Diesel,,,,,,,,,,,,,,,
1433,innova,2015,18656.72,Diesel,,,,,,,,,,,,,,,
1434,innova,2005,5208.96,Diesel,,,,,,,,,,,,,,,
1435,camry,2006,3731.34,Petrol,,,,,,,,,,,,,,,
1436,land cruiser,2010,52238.81,Diesel,,,,,,,,,,,,,,,
1437,corolla altis,2012,8805.97,Petrol,,,,,,,,,,,,,,,
1438,etios liva,2013,5149.25,Petrol,,,,,,,,,,,,,,,
1439,etios g,2014,7089.55,Petrol,,,,,,,,,,,,,,,
